Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Coverage,Sponsor,Last update,Uplink Tone,On-air,Affiliate,Features,Coordination,Links,EchoLink,IRLP,Notes,Web links,Location Photo,Grid,Commands,Downlink Tone,Nets,AllStar,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Worldwide,North America,English,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 310,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,YSF Digital Enabled,DG-ID,Mixed-Mode,Europe,DCI Bridge,Local,Colorado,Southern Colorado,WIRES-X,Southwest USA,Denver Regional,Northern Colorado,Wyoming,WyLOCAL
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,string,179,ESE,string,447.05,442.05,undefined,undefined,undefined,Pitkin,On-Air,Aspen-Snowmass areas.,Roaring Fork Amateur Repeater Cooperative,string,136.5,undefined,undefined,undefined,CCARC,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,136.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.075,-5,123,W7RSS,Riverdale,UT,OPEN,E,179.1,NNW,string,449.075,444.075,undefined,undefined,undefined,Weber,Off-Air,Ogden and South Ogden area.,undefined,string,123,undefined,undefined,4,UVHFS,undefined,273460,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.5,-1.6,167.9,WB6CDN,"Ogden,  downtown",UT,OPEN,string,179.7,NNW,string,224.5,222.9,undefined,undefined,undefined,Weber,undefined,Ogden and South Ogden area.,Intermountain Repeater Emergency Amateur Network,string,167.9,Unknown,undefined,Autopatch.,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.47,-0.6,string,WV7H,Cedar City,UT,OPEN,string,180.3,WSW,string,145.47,144.87,undefined,undefined,undefined,Iron,undefined,Cedar City and nearby communities.,undefined,string,string,Unknown,undefined,5,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1299.25,-20,string,WR7AAA,Cedar City,UT,OPEN,string,180.3,WSW,string,1299.25,1279.25,string,WR7AAA (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",Iron,undefined,undefined,undefined,string,undefined,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.06,0.6,string,N7AKK,"Cedar City, Hospital",UT,OPEN,E,180.3,WSW,string,147.06,147.66,undefined,undefined,undefined,Iron,On-Air,Cedar City and nearby communities.,undefined,string,string,undefined,undefined,undefined,UVHFS,undefined,91510,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.4,-5,100,WA7GTU,Cedar City,UT,OPEN,string,180.3,WSW,string,448.4,443.4,undefined,undefined,undefined,Iron,On-Air,Wide area: Cedar City and nearby communities.,WA7GTU,string,100,undefined,undefined,HF remote base.,UVHFS,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.9,-5,100,WA7GTU,Cedar City,UT,OPEN,EI,180.3,WSW,string,449.9,444.9,undefined,undefined,undefined,Iron,On-Air,undefined,WA7GTU,string,100,undefined,RCARC,5,UVHFS,undefined,193065,3574,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.15,-0.6,string,WR7AAA,Cedar City,UT,OPEN,string,180.3,WSW,string,145.15,144.55,string,WR7AAA (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",Iron,undefined,50,undefined,string,undefined,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.1,-5,string,N7DZP,Cedar City,UT,OPEN,string,180.3,WSW,string,448.1,443.1,undefined,undefined,undefined,Iron,On-Air,undefined,undefined,string,string,undefined,undefined,5,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.275,-5,107.2,WB7TSQ,Ogden,UT,OPEN,string,180.5,NNW,string,448.275,443.275,undefined,undefined,undefined,Weber,Off-Air,Wide area.,undefined,string,107.2,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.38,0.6,string,WB7TSQ,Ogden,UT,OPEN,string,180.6,NNW,string,147.38,147.98,undefined,undefined,undefined,Weber,undefined,Wide area: Wasatch Front from Payson to Tremonton.,undefined,string,string,Unknown,undefined,4,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.075,-5,123,KC7NAT,Ogden,UT,OPEN,string,180.7,NNW,string,449.075,444.075,undefined,undefined,undefined,Weber,On-Air,undefined,undefined,string,123,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.95,-5,string,KE7EGG,"Ogden, Sheriff's Office",UT,OPEN,string,181.3,NNW,string,447.95,442.95,string,KE7EGG (B),"jfindu lookup 
    /   dstar-users lookup",Weber,undefined,undefined,undefined,string,undefined,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1298.75,-20,string,KE7EGG,"Ogden, Sheriff's Office",UT,OPEN,string,181.3,NNW,string,1298.75,1278.75,string,KE7EGG (A),"jfindu lookup 
    /   dstar-users lookup",Weber,undefined,undefined,undefined,string,undefined,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.6,-5,string,KJ7YE,Eden,UT,OPEN,string,181.5,NNW,string,447.6,442.6,undefined,undefined,undefined,Weber,undefined,undefined,undefined,string,string,Unknown,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.775,-5,123,N7TOP,West Haven,UT,OPEN,string,182.3,NNW,string,449.775,444.775,undefined,undefined,undefined,Weber,On-Air,undefined,undefined,string,123,undefined,undefined,Remote base.,UVHFS,"Full-time to  
        146.92000 (N7TOP) at Corinne, Promontory Point, UT .
 


Full-time to  
        448.77500 (N7TOP) at West Haven, UT .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.775,-5,123,N7TOP,West Haven,UT,OPEN,string,182.4,NNW,string,448.775,443.775,undefined,undefined,undefined,Weber,On-Air,Wasatch Front from Ogden to the Utah/Idaho border.,undefined,string,123,undefined,undefined,4,UVHFS,"Full-time to  
        449.77500 (N7TOP) at West Haven, UT .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.82,-0.6,100,NM5SJ,"Lukachukai, Roof Butte",AZ,OPEN,string,184.5,SSE,string,146.82,146.22,undefined,undefined,undefined,Apache,On-Air,undefined,Totah ARC,string,100,undefined,undefined,undefined,ARCA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.25,-0.6,100,KB5ITS,"Lukachukai, Roof Butte",AZ,OPEN,string,184.5,SSE,string,145.25,144.65,undefined,undefined,undefined,Apache,On-Air,undefined,San Juan Connection,string,100,undefined,undefined,"E-power, linked.",ARCA,Full-time to the  San Juan Connection System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.47,-0.6,123,KC7SUM,"Ogden, Powder Mountain",UT,OPEN,string,184.7,NNW,string,145.47,144.87,undefined,undefined,undefined,Weber,On-Air,Wide area: Cache and Morgan valleys.,undefined,string,123,undefined,undefined,undefined,UVHFS,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
